term,definition,disciplines,url
elastic deformation,"1. (n.) [Geology] The deformation that can be recovered when an applied stress has been removed. When the elastic limit of a material has been exceeded, nonrecoverable, permanent deformation occurs. | 2. (n.) [Geophysics] A temporary change in shape caused by applied stress. The change in shape is not permanent and the initial shape is completely recovered once the stress is removed.",Geology; Geophysics,https://glossary.slb.com/en/terms/e/elastic_deformation
elastic limit,"[Geology] The yield point, or the point at which a material can no longer deform elastically. When the elastic limit is exceeded by an applied stress, permanent deformation occurs.",Geology,https://glossary.slb.com/en/terms/e/elastic_limit
elasticity,"[Geology] Ability of a material to undergo stress, deform, and then recover and return to its original shape after the stress ceases. Once stress exceeds the yield stress or elastic limit of a material, permanent deformation occurs and the material will not return to its original shape when the stress is removed. In some materials, including rocks, elastic behavior depends on the temperature and the duration of the stress as well as its intensity.",Geology,https://glossary.slb.com/en/terms/e/elasticity
en echelon,"[Geology] Describing parallel or subparallel, closely-spaced, overlapping or step-like minor structural features in rock, such as faults and tension fractures, that are oblique to the overall structural trend.",Geology,https://glossary.slb.com/en/terms/e/en_echelon
eolian,"[Geology] Pertaining to the environment of deposition of sediments by wind, such as the sand dunes in a desert. Because fine-grained sediments such as clays are removed easily from wind-blown deposits, eolian sandstones are typically clean and well-sorted.",Geology,https://glossary.slb.com/en/terms/e/eolian
erode,"1. (vb.) [Geology] To cause or undergo erosion, the process of denudation of rocks, including physical, chemical and biological breakdown and transportation. The material from the rocks can be transported by wind, water, ice, or abrasive solid particles, or by mass-wasting, as in rock falls and landslides. | 2. (vb.) [Drilling] To cause or undergo erosion, the wearing away of material, usually rock or steel, by the continuous abrasive action of a solids-laden slurry. For erosion to occur usually requires a high fluid velocity, on the order of hundreds of feet per second, and some solids content, especially sand. Erosion may also occur in gas streams, again assuming the presence of sand particles. It is usually difficult to erode the wellbore wall significantly with drilling mud alone due to its relatively low velocity and high viscosity. There is also a dramatic ""self-limiting"" effect because even slight enlargement of the original gauge wellbore dramatically decreases fluid velocities.",Drilling; Geology,https://glossary.slb.com/en/terms/e/erode
erosion,"1. (n.) [Geology] The process of denudation of rocks, including physical, chemical and biological breakdown and transportation. | 2. (n.) [Geology] The process by which material weathered from rocks is transported by wind, water, ice, or abrasive solid particles, or by mass-wasting, as in rock falls and landslides. | 3. (n.) [Drilling] The wearing away of material, usually rock or steel, by the continuous abrasive action of a solids-laden slurry. For erosion to occur usually requires a high fluid velocity, on the order of hundreds of feet per second, and some solids content, especially sand. Erosion may also occur in gas streams, again assuming the presence of sand particles. It is usually difficult to erode the wellbore wall significantly with drilling mud alone due to its relatively low velocity and high viscosity. There is also a dramatic ""self-limiting"" effect because even slight enlargement of the original gauge wellbore dramatically decreases fluid velocities.",Drilling; Geology,https://glossary.slb.com/en/terms/e/erosion
estuarine,"[Geology] Pertaining to an estuary, a semi-enclosed coastal environment of deposition in which a river mouth permits freshwater to contact and mix with seawater.",Geology,https://glossary.slb.com/en/terms/e/estuarine
estuary,[Geology] A semi-enclosed coastal environment of deposition in which a river mouth permits freshwater to contact and mix with seawater.,Geology,https://glossary.slb.com/en/terms/e/estuary
eustasy,"[Geology] Global sea level variations. Changes in sea level can result from movement of tectonic plates altering the volume of ocean basins, or when changes in climate affect the volume of water stored in glaciers and in polar icecaps. Eustasy affects positions of shorelines and processes of sedimentation, so interpretation of eustasy is an important aspect of sequence stratigraphy.",Geology,https://glossary.slb.com/en/terms/e/eustasy
eustatic,"[Geology] Pertaining to eustasy, a term for global sea level and its variations. Changes in sea level can result from movement of tectonic plates altering the volume of ocean basins, or when changes in climate affect the volume of water stored in glaciers and in polar icecaps. Eustasy affects positions of shorelines and processes of sedimentation, so interpretation of eustasy is an important aspect of sequence stratigraphy.",Geology,https://glossary.slb.com/en/terms/e/eustatic
