term,definition,disciplines,url
potential field,"[Geophysics] A field that satisfies the Laplace equation. The Laplace equation is equivalent in three dimensions to the inverse square law of gravitational or electrical attraction (in source-free regions; in regions with sources, it becomes Poisson's equation). Examples of potential fields include the field of the gravity potential and static electric and magnetic fields.",Geophysics,https://glossary.slb.com/en/terms/p/potential_field
primary reflection,"[Geophysics] Seismic events whose energy has been reflected once. Multiples, in contrast, are events whose energy has been reflected more than once. A goal of seismic data processing is to enhance primary reflections, which are then interpreted as subsurface interfaces.",Geophysics,https://glossary.slb.com/en/terms/p/primary_reflection
probe,"[Geophysics] In electromagnetic methods, to measure the variation of a property versus depth, including electrical, electromagnetic and magnetotelluric properties. Probing differs from profiling in that the goal of probing is to provide a record of vertical changes, whereas profiling documents lateral variations.",Geophysics,https://glossary.slb.com/en/terms/p/probe
processing,"[Geophysics] Alteration of seismic data to suppress noise, enhance signal and migrate seismic events to the appropriate location in space. Processing steps typically include analysis of velocities and frequencies, static corrections, deconvolution, normal moveout, dip moveout, stacking, and migration, which can be performed before or after stacking. Seismic processing facilitates better interpretation because subsurface structures and reflection geometries are more apparent.",Geophysics,https://glossary.slb.com/en/terms/p/processing
production,"1. (n.) [Geology] The phase that occurs after successful exploration and development and during which hydrocarbons are drained from an oil or gas field. | 2. (n.) [Geophysics] A measure of the efficiency of seismic acquisition. Production can be expressed in terms of the number of lines, shots or lengths (km or miles) of data acquired in a given time.",Geology; Geophysics,https://glossary.slb.com/en/terms/p/production
profile,"[Geophysics] To measure the lateral variation of a property, such as gravity or magnetic fields. Probing, in contrast, is the term used to describe the measurement of vertical variations of a property in electromagnetic and other nonseismic geophysical methods.",Geophysics,https://glossary.slb.com/en/terms/p/profile
profiling,"[Geophysics] Measuring the lateral variation of a property, such as gravity or magnetic fields. Probing, in contrast, is the term used to describe the measurement of vertical variations of a property in electromagnetic and other nonseismic geophysical methods.",Geophysics,https://glossary.slb.com/en/terms/p/profiling
propagation constant,"[Geophysics] A property of a sinusoidal plane wave equal to twice pi divided by the wavelength. Also known as the wavenumber, the propagation constant is fundamental to the mathematical representation of wavefields. It is the spatial equivalent of angular frequency and expresses the increase in the cycle of the wave (measured in radians) per unit of distance. In nondispersive media, the wavespeed is the ratio of the angular frequency to the propagation constant. The propagation vector has magnitude equal to the propagation constant and points in the direction the wave is traveling.",Geophysics,https://glossary.slb.com/en/terms/p/propagation_constant
pull-up,"[Geophysics] A phenomenon of relative seismic velocities of strata whereby a shallow layer or feature with a high seismic velocity (e.g., a salt layer or salt dome, or a carbonate reef) surrounded by rock with a lower seismic velocity causes what appears to be a structural high beneath it. After such features are correctly converted from time to depth, the apparent structural high is generally reduced in magnitude. Antonyms: push-down",Geophysics,https://glossary.slb.com/en/terms/p/pull-up
pushdown,"[Geophysics] A phenomenon of relative seismic velocities of strata whereby a shallow layer or feature with a low seismic velocity (e.g., a shale diapir or a gas chimney) surrounded by rock with a higher seismic velocity causes what appears to be a structural low beneath it. After such features are converted from time to depth, the apparent structural low is generally reduced in magnitude. Hydrocarbon indicators can display velocity pushdowns because the velocity of hydrocarbon is slower than that of rock. Antonyms: pull-up",Geophysics,https://glossary.slb.com/en/terms/p/push-down
Q,"[Geophysics] The dimensionless quality factor. It is the ratio of the peak energy of a wave to the dissipated energy. As waves travel, they lose energy with distance and time due to spherical divergence and absorption. Such energy loss must be accounted for when restoring seismic amplitudes to perform fluid and lithologic interpretations, such as amplitude versus offset (AVO) analysis. Q is also described as the reciprocal of attenuation, but that is not strictly correct because the attenuation coefficient has units of inverse length.",Geophysics,https://glossary.slb.com/en/terms/q/q
