term,definition,disciplines,url
mud cell,"[Drilling Fluids] Another term for mud-aging cell, a cylindrical vessel in which a mud sample can be heated under pressure. Cells, often called bombs, are routinely used for static-aging and hot-roll aging of mud samples. Cells are usually made of metal or metal alloy, such as stainless steel or aluminum bronze, and have open tops. Caps should be fitted with a valve so that gas pressure can be applied and then released before opening the cell. Common sizes are 260 and 500 cm3, to accommodate half- and one-barrel equivalent volumes, plus space for thermal expansion. Glass or plastic jars can be used judiciously when pressure is nil and temperature is limited to below about 150 degF [66 degC].",Drilling Fluids,https://glossary.slb.com/en/terms/m/mud_cell
mud cleaner,"[Drilling Fluids] A desilter unit in which the underflow is further processed by a fine vibrating screen, mounted directly under the cones. The liquid underflow from the screens is fed back into the mud, thus conserving weighting agent and the liquid phase but at the same time returning many fine solids to the active system. Mud cleaners are used mainly with oil- and synthetic-base muds where the liquid discharge from the cone cannot be discharged, either for environmental or economic reasons. It may also be used with weighted water-base fluids to conserve barite and the liquid phase.",Drilling Fluids,https://glossary.slb.com/en/terms/m/mud_cleaner
mud cup,[Drilling Fluids] A graduated cup used to take samples and to crudely measure volumes of mud for testing at the rig. A mud cup is used primarily with the Marsh funnel to measure one quart of flow out of the funnel. It is also used as a container for performing simple pilot tests with an electric mixer that clamps onto the top of the cup.,Drilling Fluids,https://glossary.slb.com/en/terms/m/mud_cup
mud density,"[Drilling Fluids] The mass per unit volume of a drilling fluid, synonymous with mud weight. Weight is reported in lbm/galUS (also known as ppg) kg/m3 or g/cm3 (also called specific gravity or SG) lbm/ft3 hydrostatic gradient: lbm/in2/ft (psi/ft) or pptf (psi/1,000 ft). Mud weight controls hydrostatic pressure in a wellbore and prevents unwanted flow into the well. The weight of the mud also prevents collapse of casing and the openhole. Excessive mud weight can cause lost circulation by propagating, and then filling, fractures in the rock. Mud weight (density) test procedures using a mud balance have been standardized and published by the API.",Drilling Fluids,https://glossary.slb.com/en/terms/m/mud_density
mud engineer,"[Drilling Fluids] A person responsible for testing the mud at a rig and for prescribing mud treatments to maintain mud weight, properties and chemistry within recommended limits. The mud engineer works closely with the rig supervisor to disseminate information about mud properties and expected treatments and any changes that might be needed. The mud engineer also works closely with the rig's derrickman, who is charged with making scheduled additions to the mud during his work period.",Drilling Fluids,https://glossary.slb.com/en/terms/m/mud_engineer
mud filtrate,"[Formation Evaluation, Drilling Fluids] The liquid that passes through a filter cake from a slurry held against the filter medium, driven by differential pressure. Dynamic or static filtration can produce a filtrate.","Formation Evaluation, Drilling Fluids",https://glossary.slb.com/en/terms/m/mud_filtrate
mud hopper,"[Drilling Fluids] A mud-flow device, also called a jet hopper, in which materials are put into the circulating mud system. The mud hopper is powered by a centrifugal pump that flows the mud at high velocity through a venturi nozzle (jet) below the conical-shaped hopper. Dry materials are added through the mud hopper to provide dispersion, rapid hydration, and uniform mixing. Liquids are sometimes fed into the mud by a hose placed in the hopper.",Drilling Fluids,https://glossary.slb.com/en/terms/m/mud_hopper
mud house,"[Drilling Fluids] The place where mud additives are kept at the rig, also known as the sack room.",Drilling Fluids,https://glossary.slb.com/en/terms/m/mud_house
mud in,"[Drilling Fluids] The mud flowing into the well. The mud-in sample is taken from the suction pit (the last pit in the flow series) just before the mud goes into the pump and down the wellbore. The in sample is also called the suction-pit sample, or ""mud in"" on a drilling fluid report. This mud has been treated and properly weighted and is in good condition to encounter downhole pressures, temperatures and contamination. Comparisons are made between properties of this mud-in sample and the ""out"" or mud-out sample taken at surface prior to solids removal.",Drilling Fluids,https://glossary.slb.com/en/terms/m/mud_in
mud out,"[Drilling Fluids] The mud returning through the flowline. This mud has experienced the downhole pressures, temperatures and contamination that cause degradation. It is evaluated for needed treatments and compared, on a lagged time basis, with the corresponding ""in"" or mud-in sample.",Drilling Fluids,https://glossary.slb.com/en/terms/m/mud_out
mud oven,"[Drilling Fluids] An oven into which mud-testing cells are placed. Ovens usually have a set of horizontal rollers inside and are also called roller ovens. Mud-aging cells are placed on the rollers. In pilot tests, rolling the cells allows a film of mud to continually contact the hot wall of the cell. Another type of oven tumbles cells end-to-end. Most ovens can also be used for static-aging tests.",Drilling Fluids,https://glossary.slb.com/en/terms/m/mud_oven
mud pit,"[Drilling Fluids] A large tank that holds drilling fluid on the rig or at a mud-mixing plant. For land rigs, most mud pits are rectangular steel construction, with partitions that hold about 200 barrels each. They are set in series for the active mud system. On most offshore rigs, pits are constructed into the drilling vessel and are larger, holding up to 1000 barrels. Circular pits are used at mixing plants and on some drilling rigs to improve mixing efficiency and reduce dead spots that allow settling. Earthen mud pits were the earliest type of mud pit, but environmental protection concern has led to less frequent use of open pits in the ground. Today, earthen pits are used only to store used or waste mud and cuttings prior to disposal and remediation of the site of the pit.",Drilling Fluids,https://glossary.slb.com/en/terms/m/mud_pit
mud program,"[Drilling Fluids] A formal plan developed for a specific well with predictions and requirements at various intervals of the wellbore depth. The mud program gives details on mud type, composition, density, rheology, filtration and other property requirements and general and specific maintenance needs. Mud densities are especially important because they must fit with the casing design program and rock mechanics required in openhole to ensure wellbore pressures are properly controlled as the well is drilled deeper.",Drilling Fluids,https://glossary.slb.com/en/terms/m/mud_program
mud report,"[Drilling Fluids] The report sheets filled out by the mud engineer at the wellsite on a daily basis. The mud report supplies results of tests performed several times per day as well as details about mud product usage, inventory, recommendations and other pertinent information. Multiple-copy forms in a format approved by the API, which are provided by the mud service company, are the traditional type of mud report. Today, mud reports are more likely to be computerized and transmitted electronically.",Drilling Fluids,https://glossary.slb.com/en/terms/m/mud_report
mud retort,"[Drilling Fluids] A mud distillation unit used to measure the water, oil and solids content of a mud. It consists of a cylindrical body fitted with a mud sample holder, a heater element (or an oven) and an aluminum condenser. A graduated glass receiver catches and measures the volumes of water and oil that condense from the mud. Retort devices are available in three sizes, 10-, 20- and 50-cm3 , which are the volumes of mud placed in the retort sample cup. Data from the test are volume percent water, oil and retort solids.",Drilling Fluids,https://glossary.slb.com/en/terms/m/mud_retort
